age_yrBP,warming_count_20k,cold_fraction_20k,mean_cold_duration_yr,mean_warm_duration_yr,pre_phase_like,lr04_10k,co2_10k,mean_cold_duration_kyr_raw,mean_cold_duration_kyr,Time
686000.0,5.0,0.371571072319202,1400.0,1940.0,0.011690150378098658,4.014,225.14486197479204,1.4,1.4,104
685000.0,5.0,0.42144638403990026,1400.0,1940.0,0.019108683538562942,4.058,225.19717822478748,1.4,1.4,105
684000.0,6.0,0.4613466334164589,1541.6666666666667,1940.0,0.024892739193568894,4.0954999999999995,224.60497940667784,1.5416666666666667,1.5416666666666667,106
683000.0,6.0,0.456359102244389,1650.0,1940.0,0.02855282455179307,4.1265,223.6802777712346,1.65,1.65,107
682000.0,5.0,0.44139650872817954,1650.0,2090.0,0.029772865622339804,4.155499999999999,223.47241664783323,1.65,1.65,108
681000.0,5.0,0.47880299251870323,1662.5,2090.0,0.028440172424058222,4.1825,223.3625324168434,1.6625,1.6625,109
680000.0,5.0,0.47880299251870323,1662.5,2090.0,0.024667195310930645,4.2175,222.18540343975806,1.6625,1.6625,110
679000.0,4.0,0.5112219451371571,1662.5,1887.5,0.0188045825602233,4.2605,220.145343445499,1.6625,1.6625,111
678000.0,4.0,0.5610972568578554,1662.5,1887.5,0.011288154945703717,4.3004999999999995,218.00645670518028,1.6625,1.6625,112
677000.0,5.0,0.5860349127182045,2350.0,1887.5,0.0028869168502542127,4.3375,215.06304743601362,2.35,2.35,113
676000.0,5.0,0.5486284289276808,2550.0,1887.5,-0.005791039916449331,4.37,211.66385935506077,2.55,2.55,114
675000.0,4.0,0.5087281795511222,2550.0,1783.3333333333333,-0.013987536932008101,4.398000000000001,207.26373843375572,2.55,2.55,115
674000.0,4.0,0.5336658354114713,2550.0,2087.5,-0.020934922286014773,4.4315,203.05895975652476,2.55,2.55,116
673000.0,5.0,0.5760598503740648,2310.0,2087.5,-0.026124154349645632,4.4704999999999995,198.91723862380633,2.31,2.31,117
672000.0,5.0,0.5261845386533666,2325.0,2087.5,-0.029130545820418022,4.495,194.29421499432212,2.325,2.325,118
671000.0,5.0,0.4763092269326683,2325.0,2087.5,-0.029679607321242,4.505,190.29224894566806,2.325,2.325,119
670000.0,4.0,0.5087281795511222,2325.0,1850.0,-0.02777597156033744,4.516,187.432476114457,2.325,2.325,120
669000.0,4.0,0.5586034912718204,2325.0,1850.0,-0.02360737315072294,4.5280000000000005,186.24532750351673,2.325,2.325,121
668000.0,4.0,0.6084788029925187,2325.0,1850.0,-0.017539325582508515,4.548,185.51844808553903,2.325,2.325,122
667000.0,5.0,0.5860349127182045,2925.0,1850.0,-0.010068954604398578,4.576,185.01448673685158,2.925,2.925,123
666000.0,4.0,0.5635910224438903,3150.0,2283.3333333333335,-0.0019076526259136214,4.601,184.8543518146116,3.15,3.15,124
665000.0,4.0,0.516209476309227,3150.0,2425.0,0.006464132372028818,4.622999999999999,184.66482009497827,3.15,3.15,125
664000.0,3.0,0.5236907730673317,3150.0,2700.0,0.014217606657830303,4.6305,185.08845473973844,3.15,3.15,126
663000.0,3.0,0.57356608478803,3150.0,2700.0,0.020804564524211134,4.6235,186.38910045303385,3.15,3.15,127
662000.0,3.0,0.5960099750623441,2175.0,2700.0,0.025847519128259118,4.6235,188.37341414418427,2.175,2.175,128
661000.0,3.0,0.5960099750623441,2175.0,2700.0,0.028874217622498036,4.6305,190.44998033035836,2.175,2.175,129
660000.0,3.0,0.5960099750623441,2175.0,2700.0,0.029765178247137505,4.6435,191.91499070039643,2.175,2.175,130
659000.0,4.0,0.5586034912718204,3216.6666666666665,2700.0,0.028489570246541973,4.6625,192.14881226715642,3.2166666666666663,3.2166666666666663,131
658000.0,4.0,0.5087281795511222,3216.6666666666665,2700.0,0.02525638860720511,4.6715,191.91335775928354,3.2166666666666663,3.2166666666666663,132
657000.0,3.0,0.48129675810473815,3216.6666666666665,2550.0,0.020243355764127682,4.6705,191.6770556735828,3.2166666666666663,3.2166666666666663,133
656000.0,3.0,0.48129675810473815,3216.6666666666665,2550.0,0.01398936097252744,4.6735,191.69620344441233,3.2166666666666663,3.2166666666666663,134
655000.0,3.0,0.48129675810473815,3216.6666666666665,2550.0,0.006863508641712646,4.6805,192.1074206766156,3.2166666666666663,3.2166666666666663,135
654000.0,3.0,0.5062344139650873,4150.0,3300.0,-0.0006127938699428539,4.6925,193.0796073364288,4.15,4.15,136
653000.0,2.0,0.5112219451371571,4150.0,3825.0,-0.00778602454105752,4.7095,193.44694501179742,4.15,4.15,137
652000.0,2.0,0.5610972568578554,4150.0,3825.0,-0.014501148606565211,4.725499999999999,193.1532345567216,4.15,4.15,138
651000.0,3.0,0.57356608478803,3833.3333333333335,3825.0,-0.020173022191503565,4.7405,192.2967458116379,3.8333333333333335,3.8333333333333335,139
650000.0,3.0,0.5311720698254364,4250.0,3825.0,-0.024575138653659116,4.743499999999999,192.12024591518917,4.25,4.25,140
649000.0,3.0,0.48129675810473815,4250.0,3825.0,-0.027686861925499028,4.7345,192.2117861222873,4.25,4.25,141
648000.0,3.0,0.4314214463840399,4250.0,3825.0,-0.029392044329348412,4.728,192.5525081652965,4.25,4.25,142
647000.0,2.0,0.4239401496259352,4250.0,4800.0,-0.029746149628659714,4.723999999999999,192.90257921786298,4.25,4.25,143
646000.0,2.0,0.4239401496259352,4250.0,4800.0,-0.02885800590824744,4.737,192.64872648777887,4.25,4.25,144
645000.0,2.0,0.4239401496259352,4250.0,4800.0,-0.026859225466616374,4.7669999999999995,192.48119497697928,4.25,4.25,145
644000.0,2.0,0.3740648379052369,3200.0,4800.0,-0.023876306902260558,4.7844999999999995,191.99697409528412,3.2,3.2,146
643000.0,2.0,0.32418952618453867,3200.0,4800.0,-0.019948784195064764,4.789499999999999,192.14723927132565,3.2,3.2,147
642000.0,2.0,0.32169576059850374,3200.0,6800.0,-0.015190989090595892,4.806,192.4729678653561,3.2,3.2,148
641000.0,2.0,0.32169576059850374,3200.0,6800.0,-0.00973164525414747,4.8340000000000005,192.73179056642553,3.2,3.2,149
640000.0,2.0,0.32169576059850374,3200.0,6800.0,-0.003664141581784449,4.8605,192.65250434925696,3.2,3.2,150
639000.0,2.0,0.341645885286783,3150.0,4550.0,0.0027546111484117756,4.8854999999999995,192.52503034313239,3.15,3.15,151
638000.0,3.0,0.34663341645885287,2316.6666666666665,4550.0,0.009336302952707487,4.912999999999999,192.85459198362247,2.3166666666666664,2.3166666666666664,152
