LibSize,rho_obs,rho_null_median,rho_null_lo95,rho_null_hi95
77,0.22550347658696618,-0.0030679352778300107,-0.07515939998817628,0.08252812346204698
201,0.3964748485824237,0.002413064800836337,-0.07378295488527317,0.07719617727377238
324,0.4541546797800632,-0.002833505352023043,-0.08798071766804749,0.08290564260400098
448,0.47787656695931213,-0.002580059727828759,-0.09780100812654735,0.07454250267019746
571,0.5461246777555596,-0.000928339726888964,-0.09256440246587812,0.08397359019605895
695,0.5841409363064307,-0.0009693150789897281,-0.09112137625197621,0.08673604903285906
