age_yrBP,pre,ecc,ecc_safe,pre_envelope_proxy,pre_phase_like_raw,pre_phase_like,pre_phase_like_z,pre_z,pre_deamp_unit
15200.0,-0.009814,0.01962,0.01962,0.7100977198697068,-0.013820633027522936,-0.014892896652284568,-0.7162458696695436,-0.4717272839653225,-0.500203873598369
15300.0,-0.009319,0.019613,0.019613,0.7098443720593558,-0.013128229745576913,-0.014146773772153877,-0.6805596216398989,-0.44805197089681015,-0.4751440371182379
15400.0,-0.008817,0.019605,0.019605,0.7095548317046689,-0.012426100994644222,-0.013390170879694878,-0.644372125988366,-0.42404185542126843,-0.44973221117061973
15500.0,-0.008309,0.019597,0.019597,0.709265291349982,-0.011714939531560954,-0.012623834478772087,-0.6077190871850449,-0.39974476645398715,-0.4239934683880186
15600.0,-0.007795,0.01959,0.01959,0.7090119435396308,-0.0109941730474732,-0.011847147858371073,-0.5705710086110676,-0.3751607039949663,-0.39790709545686576
15700.0,-0.007275,0.019582,0.019582,0.708722403184944,-0.010264949954039423,-0.011061348528822202,-0.5329870790431956,-0.35028966804420597,-0.37151465631702585
15800.0,-0.006751,0.019575,0.019575,0.7084690553745928,-0.009528997701149426,-0.01026829796294149,-0.49505633070706095,-0.3252273164322859,-0.3448786717752235
15900.0,-0.006222,0.019567,0.019567,0.708179515019906,-0.008785907906168547,-0.009467556094028627,-0.4567577156897324,-0.29992582024391623,-0.31798436142484793
16000.0,-0.005689,0.01956,0.01956,0.7079261672095549,-0.008036148773006133,-0.008659627451248103,-0.4181153650738796,-0.2744330083943868,-0.29084867075664617
16100.000000000002,-0.005155,0.019554,0.019554,0.7077090119435396,-0.007284067198527155,-0.00784919618225359,-0.3793533165608356,-0.2488923676295675,-0.26362892502812724
16200.0,-0.004618,0.019548,0.019548,0.7074918566775245,-0.006527283609576427,-0.007033698096460899,-0.34034892769636194,-0.2232082401188784,-0.2362390014323716
16300.0,-0.004078,0.019542,0.019542,0.7072747014115093,-0.005765793675161191,-0.0062131285268603904,-0.30110197526245,-0.19738062586231958,-0.20867874321973184
16400.0,-0.003536,0.019536,0.019536,0.7070575461454941,-0.005001007371007371,-0.005389006841105239,-0.26168512896587764,-0.1714573537751809,-0.180999180999181
16500.0,-0.002991,0.019529,0.019529,0.7068041983351431,-0.004231723590557632,-0.0045600387456713265,-0.2220364841513196,-0.14539059494217244,-0.1531568436683906
16600.0,-0.002444,0.019522,0.019522,0.7065508505247919,-0.003459057473619506,-0.0037274258976660586,-0.18221351477477343,-0.1192281782785841,-0.1251920909742854
16700.0,-0.001895,0.019514,0.019514,0.706261310170105,-0.00268314287178436,-0.0028913125334578444,-0.14222311950528554,-0.09297010378441595,-0.09710976734652045
16800.0,-0.001345,0.019506,0.019506,0.705971769815418,-0.001905175330667487,-0.002052986954187173,-0.10212691638897231,-0.06666420037495786,-0.06895314262278274
