frequency_cpy,period_kyr,cross_power_abs,cross_power_real,cross_power_imag
0.0005,2.0,0.0032698338972350265,-0.0032698338972350265,0.0
0.00049609375,2.015748031496063,0.000525783110345281,-0.00014215247854127233,-0.0005062020860969767
0.0004921875,2.0317460317460316,0.003821596337460476,0.0038142175185104745,-0.00023736741136711083
0.00048828125,2.048,0.00187836532580955,0.0018621064084206305,-0.0002466090446890334
0.000484375,2.064516129032258,0.01375645260559484,0.013464407389455941,0.002819525126815035
0.00048046875,2.0813008130081303,0.015063877184377818,0.014903812558788197,0.0021901522866060717
0.0004765625,2.0983606557377046,0.002762406071693521,0.0025706120595527116,-0.0010113559928192422
0.00047265625,2.115702479338843,0.005048411036289979,0.004411395268400728,0.002454800557533366
0.00046875,2.1333333333333333,0.0014290524316669352,0.0011075828173613203,-0.0009030233414143515
0.00046484375000000003,2.15126050420168,0.0026447065072286715,-0.0008480249850457965,-0.0025050601058888297
0.00046093750000000003,2.1694915254237284,0.0023929840088924544,0.0006706682447106929,-0.0022970800100021943
0.00045703125,2.188034188034188,0.006202865318689241,0.0027545287024565335,-0.005557707242122502
0.000453125,2.206896551724138,0.003475211730689302,0.0010900042181643465,-0.003299846568782322
0.00044921875,2.226086956521739,0.00475107181998584,-0.0004427775180492296,-0.004730394434735197
0.0004453125,2.245614035087719,0.0035363597670719565,-0.0009923951384100853,-0.003394258724880184
0.00044140625,2.265486725663717,0.0074254002725394185,-0.00233834084549433,-0.007047604649646669
0.0004375,2.2857142857142856,0.005242387877873289,-0.0008983933568265778,-0.005164834947845157
0.00043359375,2.3063063063063063,0.005455380304268189,-0.0053313234178681765,0.0011567907668578918
0.0004296875,2.3272727272727276,0.014327952342566983,-0.01193694616885625,-0.007924615731548047
0.00042578125,2.3486238532110093,0.01620192330838787,-0.004350622612880137,-0.015606870338769983
0.000421875,2.3703703703703702,0.004388516623094675,0.0010915726511331312,-0.004250593758344413
0.00041796875,2.392523364485981,0.0034851219894668855,-0.0019683311971267457,-0.0028760645993932774
0.0004140625,2.415094339622642,0.0028274541789230796,0.0009068093782857098,0.002678095197218103
0.00041015625,2.438095238095238,0.004328497210334923,0.0018794577948927046,0.003899169975404287
0.00040625000000000004,2.4615384615384612,0.004326542161768007,0.003985832728258916,0.0016828857774359698
0.00040234375000000003,2.4854368932038833,0.003969454196300287,0.003764498513246509,-0.0012590145194916452
0.00039843750000000003,2.509803921568627,0.004448927879573644,0.0015292768460743536,-0.00417783096902071
0.00039453125,2.5346534653465347,0.004202967305531041,-0.0029306076761224705,0.003012718509920054
0.000390625,2.56,0.002129680208383757,-0.001982012415914301,0.0007792076572666866
0.00038671875,2.5858585858585856,0.0022866018079526606,0.002003536913842944,0.0011019925875436125
0.0003828125,2.6122448979591835,0.011450009147473914,-5.7720387147533124e-05,0.011449863660067915
0.00037890625,2.6391752577319583,0.00893759298677325,0.005762929332969261,0.006831486946516173
0.000375,2.6666666666666665,0.006311181720187304,0.0022584284975314542,0.005893260169614455
0.00037109375,2.6947368421052635,0.00725483406261475,-0.006030377835494754,0.004033256802789632
0.0003671875,2.723404255319149,0.0033069270311941075,-0.0031859247632383446,0.0008863688806738256
0.00036328125,2.7526881720430105,0.0015429436294892675,0.00028156209067595265,0.001517035870662161
0.000359375,2.782608695652174,0.001078404486496171,0.0008693857114937045,0.0006380632579499117
0.00035546875,2.8131868131868134,0.02002011502603473,-0.014383364660134868,0.013925653546934341
0.0003515625,2.8444444444444446,0.010709500433819965,-0.003820293383087174,0.010004936681915102
0.00034765625,2.876404494382023,0.016816989546145897,-0.00466180359615425,0.01615793070371524
0.00034375,2.9090909090909096,0.010777980341573278,0.009767827707823772,0.004555699958690238
0.00033984375000000003,2.942528735632184,0.06758415965163574,0.06333659374391785,0.023581656615592014
0.00033593750000000003,2.9767441860465116,0.035520444892683814,0.011604847968137658,0.033571260164173146
0.00033203125,3.011764705882353,0.02770004624970963,0.0270062847918144,-0.006160612305564002
0.000328125,3.0476190476190474,0.01584010128922559,-0.0005721485907410036,-0.015829764838526165
0.00032421875,3.08433734939759,0.0069753633046040755,-0.006838573932257267,0.0013746271510007607
0.0003203125,3.1219512195121952,0.0055734051520129665,-0.004795229898296533,-0.0028405307973982078
0.00031640625,3.1604938271604937,0.006455162025704481,-0.0032403631150341354,-0.0055829350399967444
0.0003125,3.2,0.005842795954950925,0.0024749690540314248,-0.0052927112856056766
0.00030859375,3.240506329113924,0.005007659692225055,0.00236362637892148,-0.004414739622446841
0.0003046875,3.2820512820512824,0.0042626677424584675,-0.001970220368237192,0.0037800222199319508
