frequency_cpy,period_kyr,cross_power_abs,cross_power_real,cross_power_imag
0.0005,2.0,1.2918425118601127,-1.2918425118601127,0.0
0.00049609375,2.015748031496063,2.0093943106523455,-1.75986507734763,0.9698146241494993
0.0004921875,2.0317460317460316,2.0479506871283233,-1.7472106837170884,1.068343036488859
0.00048828125,2.048,2.569781134432988,-1.5417338955538122,2.0559259894724233
0.000484375,2.064516129032258,1.985574641616641,-1.1415636439895163,1.624604291559157
0.00048046875,2.0813008130081303,2.370024137638823,-1.9177990088755588,1.392501840051413
0.0004765625,2.0983606557377046,2.213314933347222,-1.363592781622263,1.7433811172791445
0.00047265625,2.115702479338843,1.6452009976624382,-0.9359779860705715,1.3530083267669712
0.00046875,2.1333333333333333,2.0711298435941736,-1.0063770359803095,1.8101889654060743
0.00046484375000000003,2.15126050420168,1.8139839868728147,-0.30995525978942007,1.7873068123743794
0.00046093750000000003,2.1694915254237284,1.1656672583020038,0.16211808680372874,1.1543387210903087
0.00045703125,2.188034188034188,1.0429180739596824,0.9302602008374721,0.4714807183009708
0.000453125,2.206896551724138,1.2830842384047156,1.280444451919311,0.08226280077692655
0.00044921875,2.226086956521739,1.5495217104016037,1.4111153756410526,0.640133523286605
0.0004453125,2.245614035087719,2.0340468961695968,1.955753739369622,0.5589043628018219
0.00044140625,2.265486725663717,1.9712032037831173,1.945754954594951,-0.31572096426120544
0.0004375,2.2857142857142856,2.000012958838993,1.832044407072225,-0.8022874335543865
0.00043359375,2.3063063063063063,1.7994720434633584,1.3514685671685822,-1.1881213520350076
0.0004296875,2.3272727272727276,1.324744161896869,0.6754443232229088,-1.1396148738524714
0.00042578125,2.3486238532110093,1.3360444300256515,0.5447092236096029,-1.2199617128079026
0.000421875,2.3703703703703702,1.6586985975034845,0.42402796297660417,-1.6035838998861074
0.00041796875,2.392523364485981,1.9250589460554328,-0.5441910458543947,-1.846539480054503
0.0004140625,2.415094339622642,1.9996845679776314,-1.4437410910649815,-1.383600387893261
0.00041015625,2.438095238095238,2.2825707108550737,-1.730226044117495,-1.488773618221038
