frequency_cpy,period_kyr,cross_power_abs,cross_power_real,cross_power_imag
0.0005,2.0,0.09121069050695217,-0.09121069050695217,0.0
0.00049609375,2.015748031496063,0.22646555025794252,-0.20009934422590817,0.10605139270181319
0.0004921875,2.0317460317460316,0.15899095417810852,-0.15643497589068597,0.02839404565302206
0.00048828125,2.048,0.18867412476274298,-0.046441734508958915,0.18286905328892167
0.000484375,2.064516129032258,0.08917124944978695,0.017205539493118708,0.0874956063993322
0.00048046875,2.0813008130081303,0.10418170912708803,-0.09335663336774952,0.04624248612348574
0.0004765625,2.0983606557377046,0.05460820304010263,-0.03405507061888074,0.04268849967394169
0.00047265625,2.115702479338843,0.24352223087490016,-0.02460936482991311,0.24227557882080564
0.00046875,2.1333333333333333,0.2845663532828887,-0.28456566640649966,0.0006252386317077363
0.00046484375000000003,2.15126050420168,0.5973406562813901,-0.5884156387654059,0.1028732020643918
0.00046093750000000003,2.1694915254237284,0.18817621357376663,-0.16874148473200434,0.08328624547545999
0.00045703125,2.188034188034188,0.16447972577261147,-0.1510075468147684,0.06519433253910184
0.000453125,2.206896551724138,0.03778375589089568,0.037463616268537815,0.004908122380966333
0.00044921875,2.226086956521739,0.053866040313805194,0.003912071231125955,0.05372379359065295
0.0004453125,2.245614035087719,0.06519023523432502,-0.02987950196963155,0.05793946955188161
0.00044140625,2.265486725663717,0.323296933534739,-0.2598095429768185,-0.19240558362776827
0.0004375,2.2857142857142856,0.1536926602511509,-0.07764123913117091,-0.13263963133713857
0.00043359375,2.3063063063063063,0.23744212021711264,-0.21919481715903572,-0.09128194007477425
0.0004296875,2.3272727272727276,0.2904947233357681,-0.24590575274345017,-0.15465298268575878
0.00042578125,2.3486238532110093,0.022954792042352866,-0.02022032037343334,-0.010865593481415683
0.000421875,2.3703703703703702,0.0341494392946033,0.017550358625907925,0.02929452365610021
0.00041796875,2.392523364485981,0.07765475810813754,0.05643999926080298,-0.05333655350952021
0.0004140625,2.415094339622642,0.10493420152887802,0.08559143545413637,0.06070661271561435
0.00041015625,2.438095238095238,0.2981486193735267,-0.23538504689080503,0.18299311171340202
