age_yrBP,warming_count_20k,cold_fraction_20k,mean_cold_duration_yr,mean_warm_duration_yr,pre,obl,ecc,mean_cold_duration_kyr_raw,mean_cold_duration_kyr,Time
162000.0,6.0,0.4713216957605985,1750.0,1330.0,0.02801,0.413573,0.029296,1.75,1.75,468
161000.0,6.0,0.47880299251870323,1600.0,1620.0,0.024708,0.411517,0.028934,1.6,1.6,469
160000.0,6.0,0.47880299251870323,1600.0,1620.0,0.019977,0.409309,0.02857,1.6,1.6,470
159000.0,6.0,0.48129675810473815,1600.0,1683.3333333333333,0.014181,0.406997,0.028326,1.6,1.6,471
158000.0,6.0,0.49625935162094764,1220.0,1683.3333333333333,0.007615,0.404636,0.028109,1.22,1.22,472
157000.0,6.0,0.49625935162094764,1220.0,1683.3333333333333,0.000653,0.40229,0.027889,1.22,1.22,473
156000.0,6.0,0.49625935162094764,1220.0,1683.3333333333333,-0.006277,0.400023,0.02783,1.22,1.22,474
155000.0,5.0,0.5062344139650873,1220.0,1720.0,-0.012798,0.397901,0.027761,1.22,1.22,475
154000.0,7.0,0.5461346633416458,1564.2857142857142,1466.6666666666667,-0.018607,0.395997,0.027779,1.5642857142857143,1.5642857142857143,476
153000.0,7.0,0.516209476309227,1550.0,1385.7142857142858,-0.023237,0.394366,0.027847,1.55,1.55,477
152000.0,7.0,0.486284289276808,1392.857142857143,1358.3333333333333,-0.026504,0.393073,0.028004,1.3928571428571428,1.3928571428571428,478
151000.0,7.0,0.486284289276808,1392.857142857143,1400.0,-0.028129,0.392163,0.028196,1.3928571428571428,1.3928571428571428,479
150000.0,7.0,0.5112219451371571,1333.3333333333333,1400.0,-0.027948,0.39167,0.028439,1.3333333333333333,1.3333333333333333,480
149000.0,8.0,0.5012468827930174,1400.0,1400.0,-0.025927,0.391619,0.028757,1.4,1.4,481
148000.0,8.0,0.5037406483790524,1262.5,1321.4285714285713,-0.02214,0.39202,0.029143,1.2625,1.2625,482
147000.0,7.0,0.5062344139650873,1375.0,1414.2857142857142,-0.016697,0.392859,0.029516,1.375,1.375,483
146000.0,7.0,0.5062344139650873,1375.0,1414.2857142857142,-0.009953,0.394122,0.029974,1.375,1.375,484
145000.0,7.0,0.5236907730673317,1500.0,975.0,-0.002279,0.395771,0.030524,1.5,1.5,485
144000.0,7.0,0.5236907730673317,1500.0,975.0,0.005839,0.397756,0.030976,1.5,1.5,486
143000.0,8.0,0.5561097256857855,1393.75,1064.2857142857142,0.013872,0.400026,0.031582,1.39375,1.39375,487
142000.0,8.0,0.5561097256857855,1393.75,1064.2857142857142,0.021179,0.402514,0.032159,1.39375,1.39375,488
141000.0,7.0,0.513715710723192,1471.4285714285713,1064.2857142857142,0.027299,0.405144,0.032735,1.4714285714285713,1.4714285714285713,489
140000.0,7.0,0.513715710723192,1471.4285714285713,908.3333333333334,0.031682,0.40785,0.033369,1.4714285714285713,1.4714285714285713,490
139000.0,7.0,0.513715710723192,1471.4285714285713,908.3333333333334,0.033923,0.410549,0.033971,1.4714285714285713,1.4714285714285713,491
138000.0,7.0,0.5112219451371571,991.6666666666666,1400.0,0.033823,0.413162,0.034618,0.9916666666666666,0.9916666666666666,492
137000.0,7.0,0.5112219451371571,991.6666666666666,1400.0,0.031242,0.415622,0.035247,0.9916666666666666,0.9916666666666666,493
136000.0,8.0,0.49625935162094764,1228.5714285714287,1400.0,0.026254,0.417852,0.035826,1.2285714285714286,1.2285714285714286,494
135000.0,8.0,0.4463840399002494,1228.5714285714287,1400.0,0.019217,0.41979,0.036557,1.2285714285714286,1.2285714285714286,495
134000.0,7.0,0.40648379052369077,1350.0,1600.0,0.010443,0.421384,0.037082,1.35,1.35,496
133000.0,6.0,0.4014962593516209,1530.0,1740.0,0.000619,0.422583,0.037717,1.53,1.53,497
132000.0,5.0,0.4164588528678304,1530.0,2130.0,-0.009605,0.423356,0.038348,1.53,1.53,498
131000.0,5.0,0.46633416458852867,1530.0,2130.0,-0.019454,0.423683,0.038882,1.53,1.53,499
130000.0,6.0,0.42144638403990026,1520.0,2130.0,-0.028188,0.423548,0.039446,1.52,1.52,500
129000.0,5.0,0.3790523690773067,1520.0,2587.5,-0.03503,0.422956,0.039999,1.52,1.52,501
128000.0,4.0,0.3865336658354115,1825.0,3012.5,-0.039442,0.421922,0.040489,1.825,1.825,502
127000.0,5.0,0.3690773067331671,1475.0,3012.5,-0.040942,0.420467,0.040986,1.475,1.475,503
126000.0,5.0,0.3192019950124688,1475.0,3012.5,-0.039274,0.418631,0.04141,1.475,1.475,504
125000.0,5.0,0.30673316708229426,1230.0,3162.5,-0.034514,0.416464,0.041862,1.23,1.23,505
124000.0,5.0,0.3491271820448878,1230.0,2590.0,-0.02688,0.414014,0.042243,1.23,1.23,506
123000.0,4.0,0.36658354114713215,1375.0,2150.0,-0.016901,0.411355,0.042547,1.375,1.375,507
122000.0,4.0,0.4164588528678304,1375.0,2150.0,-0.005352,0.408558,0.042919,1.375,1.375,508
121000.0,5.0,0.4488778054862843,1800.0,2150.0,0.006873,0.405698,0.043149,1.8,1.8,509
120000.0,5.0,0.4488778054862843,1800.0,2150.0,0.018751,0.402861,0.043371,1.8,1.8,510
119000.0,5.0,0.4488778054862843,1800.0,2150.0,0.029223,0.40013,0.043578,1.8,1.8,511
118000.0,5.0,0.428927680798005,1587.5,2290.0,0.037378,0.397578,0.043722,1.5875,1.5875,512
117000.0,5.0,0.428927680798005,1587.5,2290.0,0.042419,0.395291,0.043813,1.5875,1.5875,513
116000.0,5.0,0.4239401496259352,1700.0,1962.5,0.043845,0.39333,0.043877,1.7,1.7,514
115000.0,5.0,0.4239401496259352,1700.0,1840.0,0.041499,0.391752,0.043921,1.7,1.7,515
114000.0,6.0,0.44139650872817954,1475.0,1840.0,0.035501,0.390609,0.043884,1.475,1.475,516
113000.0,6.0,0.44139650872817954,1475.0,1840.0,0.026454,0.389928,0.043839,1.475,1.475,517
112000.0,6.0,0.42144638403990026,1420.0,1933.3333333333333,0.015061,0.389723,0.043729,1.42,1.42,518
111000.0,6.0,0.42144638403990026,1420.0,1933.3333333333333,0.002467,0.390002,0.043647,1.42,1.42,519
110000.0,5.0,0.46633416458852867,1420.0,1820.0,-0.010274,0.390745,0.043416,1.42,1.42,520
109000.0,6.0,0.5087281795511222,1700.0,1820.0,-0.02197,0.391923,0.043249,1.7,1.7,521
108000.0,6.0,0.48877805486284287,1870.0,1820.0,-0.031654,0.3935,0.043031,1.87,1.87,522
107000.0,5.0,0.46633416458852867,1870.0,1725.0,-0.038444,0.39542,0.042723,1.87,1.87,523
106000.0,5.0,0.4937655860349127,1870.0,1900.0,-0.041907,0.397622,0.042452,1.87,1.87,524
105000.0,4.0,0.5311720698254364,2275.0,2300.0,-0.041776,0.400045,0.042123,2.275,2.275,525
104000.0,5.0,0.516209476309227,1912.5,2300.0,-0.038162,0.402617,0.041769,1.9125,1.9125,526
103000.0,5.0,0.46633416458852867,1912.5,2300.0,-0.031554,0.405267,0.041378,1.9125,1.9125,527
102000.0,5.0,0.4164588528678304,1912.5,2300.0,-0.022512,0.40793,0.040965,1.9125,1.9125,528
101000.0,4.0,0.3865336658354115,1912.5,2437.5,-0.01189,0.410536,0.040563,1.9125,1.9125,529
100000.0,5.0,0.41895261845386533,1670.0,2020.0,-0.00065,0.413027,0.04006,1.67,1.67,530
99000.0,5.0,0.4688279301745636,1670.0,2020.0,0.010357,0.415346,0.039585,1.67,1.67,531
98000.0,6.0,0.4763092269326683,1570.0,2020.0,0.020276,0.417442,0.039143,1.57,1.57,532
97000.0,6.0,0.42643391521197005,1570.0,2020.0,0.028256,0.419275,0.038553,1.57,1.57,533
96000.0,5.0,0.3915211970074813,1570.0,2187.5,0.03395,0.420814,0.038087,1.57,1.57,534
95000.0,5.0,0.3915211970074813,1570.0,2187.5,0.036824,0.422029,0.037539,1.57,1.57,535
94000.0,5.0,0.38902743142144636,1530.0,2090.0,0.036876,0.422907,0.036998,1.53,1.53,536
93000.0,5.0,0.4389027431421446,1530.0,2090.0,0.034174,0.423437,0.036448,1.53,1.53,537
92000.0,5.0,0.47880299251870323,1137.5,2090.0,0.029036,0.423616,0.035875,1.1375,1.1375,538
91000.0,6.0,0.45885286783042395,1460.0,2090.0,0.021885,0.423447,0.03532,1.46,1.46,539
90000.0,7.0,0.42144638403990026,1258.3333333333333,1916.6666666666667,0.013422,0.422944,0.034743,1.2583333333333333,1.2583333333333333,540
89000.0,6.0,0.4139650872817955,1258.3333333333333,1541.6666666666667,0.004219,0.422116,0.034106,1.2583333333333333,1.2583333333333333,541
88000.0,7.0,0.4339152119700748,1192.857142857143,1407.142857142857,-0.004962,0.420989,0.033598,1.1928571428571428,1.1928571428571428,542
87000.0,8.0,0.456359102244389,1143.75,1407.142857142857,-0.013456,0.419586,0.032938,1.14375,1.14375,543
86000.0,8.0,0.4314214463840399,1014.2857142857143,1407.142857142857,-0.02066,0.417934,0.032347,1.0142857142857142,1.0142857142857142,544
85000.0,8.0,0.4139650872817955,1014.2857142857143,1468.75,-0.026138,0.416068,0.0318,1.0142857142857142,1.0142857142857142,545
84000.0,7.0,0.43640897755610975,1014.2857142857143,1192.857142857143,-0.029446,0.414026,0.031158,1.0142857142857142,1.0142857142857142,546
83000.0,8.0,0.4688279301745636,1175.0,1192.857142857143,-0.030527,0.411843,0.030581,1.175,1.175,547
82000.0,8.0,0.4837905236907731,1175.0,1175.0,-0.029319,0.409563,0.029987,1.175,1.175,548
81000.0,8.0,0.5311720698254364,1242.857142857143,1175.0,-0.025989,0.407229,0.029404,1.2428571428571429,1.2428571428571429,549
80000.0,8.0,0.5411471321695761,1356.25,1292.857142857143,-0.020866,0.404882,0.028805,1.35625,1.35625,550
79000.0,8.0,0.49875311720698257,1314.2857142857142,1256.25,-0.014435,0.402568,0.028209,1.3142857142857143,1.3142857142857143,551
78000.0,8.0,0.48129675810473815,1206.25,942.8571428571429,-0.007119,0.400331,0.027646,1.20625,1.20625,552
77000.0,8.0,0.48129675810473815,1206.25,942.8571428571429,0.000386,0.398211,0.027078,1.20625,1.20625,553
76000.0,8.0,0.48129675810473815,1206.25,942.8571428571429,0.007594,0.396251,0.02647,1.20625,1.20625,554
75000.0,8.0,0.5087281795511222,1206.25,1218.75,0.013932,0.394494,0.025952,1.20625,1.20625,555
74000.0,7.0,0.5461346633416458,1125.0,1300.0,0.018993,0.392974,0.025408,1.125,1.125,556
73000.0,8.0,0.516209476309227,1242.857142857143,1300.0,0.02235,0.39173,0.024808,1.2428571428571429,1.2428571428571429,557
72000.0,8.0,0.46633416458852867,1242.857142857143,1300.0,0.023982,0.390792,0.024345,1.2428571428571429,1.2428571428571429,558
71000.0,7.0,0.4339152119700748,1242.857142857143,1341.6666666666667,0.023659,0.390186,0.02379,1.2428571428571429,1.2428571428571429,559
70000.0,6.0,0.42144638403990026,1408.3333333333333,1540.0,0.021594,0.389932,0.02328,1.4083333333333332,1.4083333333333332,560
69000.0,6.0,0.42643391521197005,1530.0,1916.6666666666667,0.018031,0.390046,0.022777,1.53,1.53,561
68000.0,6.0,0.4463840399002494,1570.0,1850.0,0.013261,0.390526,0.022294,1.57,1.57,562
67000.0,5.0,0.4713216957605985,1570.0,1840.0,0.007697,0.391374,0.021793,1.57,1.57,563
66000.0,6.0,0.49625935162094764,1658.3333333333333,1840.0,0.001923,0.392575,0.021311,1.6583333333333332,1.6583333333333332,564
65000.0,7.0,0.4837905236907731,1333.3333333333333,1675.0,-0.003805,0.394106,0.020822,1.3333333333333333,1.3333333333333333,565
64000.0,7.0,0.4339152119700748,1333.3333333333333,1675.0,-0.008916,0.395941,0.020389,1.3333333333333333,1.3333333333333333,566
63000.0,6.0,0.4389027431421446,1333.3333333333333,1750.0,-0.013117,0.398044,0.019863,1.3333333333333333,1.3333333333333333,567
62000.0,6.0,0.4763092269326683,1170.0,1750.0,-0.016199,0.400368,0.019417,1.17,1.17,568
61000.0,6.0,0.4763092269326683,1170.0,1750.0,-0.018015,0.402868,0.018983,1.17,1.17,569
60000.0,6.0,0.4513715710723192,1508.3333333333333,1900.0,-0.018438,0.405491,0.018469,1.5083333333333333,1.5083333333333333,570
59000.0,6.0,0.47880299251870323,1720.0,1741.6666666666667,-0.017684,0.408178,0.018044,1.72,1.72,571
58000.0,6.0,0.46384039900249374,1550.0,1460.0,-0.015823,0.410873,0.017605,1.55,1.55,572
57000.0,6.0,0.47880299251870323,1550.0,1491.6666666666667,-0.012989,0.41352,0.017156,1.55,1.55,573
56000.0,6.0,0.5286783042394015,1550.0,1491.6666666666667,-0.009617,0.416056,0.016739,1.55,1.55,574
55000.0,7.0,0.5187032418952618,1483.3333333333333,1378.5714285714287,-0.005809,0.418427,0.01633,1.4833333333333332,1.4833333333333332,575
54000.0,8.0,0.48877805486284287,1335.7142857142858,1378.5714285714287,-0.001846,0.42058,0.015961,1.3357142857142859,1.3357142857142859,576
53000.0,7.0,0.49875311720698257,1335.7142857142858,971.4285714285714,0.001931,0.422461,0.015571,1.3357142857142859,1.3357142857142859,577
52000.0,8.0,0.5261845386533666,1318.75,971.4285714285714,0.005416,0.424028,0.015217,1.31875,1.31875,578
51000.0,8.0,0.5610972568578554,1318.75,943.75,0.008504,0.425238,0.014958,1.31875,1.31875,579
50000.0,9.0,0.6109725685785536,1361.111111111111,943.75,0.010842,0.426058,0.0146,1.3611111111111112,1.3611111111111112,580
49000.0,9.0,0.57356608478803,1406.25,943.75,0.012643,0.426465,0.014385,1.40625,1.40625,581
48000.0,8.0,0.5511221945137157,1307.142857142857,1125.0,0.01368,0.42644,0.014182,1.3071428571428572,1.3071428571428572,582
47000.0,8.0,0.5511221945137157,1307.142857142857,1125.0,0.013979,0.425972,0.013987,1.3071428571428572,1.3071428571428572,583
46000.0,8.0,0.5411471321695761,1356.25,1164.2857142857142,0.013573,0.425073,0.013843,1.35625,1.35625,584
45000.0,7.0,0.5511221945137157,1500.0,1107.142857142857,0.012566,0.423749,0.013793,1.5,1.5,585
44000.0,8.0,0.571072319201995,1425.0,1043.75,0.010816,0.422025,0.013706,1.425,1.425,586
43000.0,9.0,0.5610972568578554,1100.0,1043.75,0.008626,0.41994,0.013719,1.1,1.1,587
42000.0,10.0,0.543640897755611,1050.0,1011.1111111111111,0.005946,0.417532,0.013735,1.05,1.05,588
41000.0,10.0,0.4937655860349127,1050.0,1011.1111111111111,0.002863,0.414853,0.013824,1.05,1.05,589
40000.0,10.0,0.4837905236907731,970.0,1027.7777777777778,-0.000398,0.41197,0.013929,0.97,0.97,590
39000.0,10.0,0.47381546134663344,1000.0,1055.0,-0.003722,0.408943,0.014039,1.0,1.0,591
38000.0,10.0,0.486284289276808,975.0,955.0,-0.007044,0.405849,0.014271,0.975,0.975,592
37000.0,10.0,0.5236907730673317,911.1111111111111,955.0,-0.00997,0.402768,0.014424,0.9111111111111111,0.9111111111111111,593
36000.0,11.0,0.516209476309227,1005.0,955.0,-0.012452,0.399776,0.014652,1.005,1.005,594
35000.0,10.0,0.5112219451371571,1005.0,980.0,-0.014281,0.396955,0.014942,1.005,1.005,595
34000.0,10.0,0.5087281795511222,1020.0,983.3333333333334,-0.015164,0.394391,0.015175,1.02,1.02,596
33000.0,10.0,0.5087281795511222,1000.0,985.0,-0.015053,0.392148,0.01545,1.0,1.0,597
32000.0,10.0,0.48877805486284287,980.0,1011.1111111111111,-0.013914,0.390297,0.015778,0.98,0.98,598
31000.0,10.0,0.456359102244389,900.0,1011.1111111111111,-0.011574,0.388898,0.016045,0.9,0.9,599
30000.0,11.0,0.42643391521197005,850.0,1045.4545454545455,-0.008302,0.387985,0.016366,0.85,0.85,600
29000.0,10.0,0.47381546134663344,850.0,985.0,-0.004237,0.387589,0.016652,0.85,0.85,601
28000.0,10.0,0.5087281795511222,755.5555555555555,985.0,0.000386,0.387721,0.016967,0.7555555555555555,0.7555555555555555,602
27000.0,12.0,0.486284289276808,850.0,922.7272727272727,0.0052,0.388368,0.017279,0.85,0.85,603
26000.0,11.0,0.46633416458852867,850.0,905.0,0.009664,0.38951,0.017507,0.85,0.85,604
25000.0,11.0,0.44139650872817954,845.0,905.0,0.013672,0.391108,0.017868,0.845,0.845,605
24000.0,10.0,0.4538653366583541,845.0,1095.0,0.016555,0.393101,0.018095,0.845,0.845,606
23000.0,9.0,0.47381546134663344,872.2222222222222,1133.3333333333333,0.018185,0.395433,0.018341,0.8722222222222221,0.8722222222222221,607
22000.0,9.0,0.4513715710723192,1005.5555555555555,1133.3333333333333,0.018394,0.398027,0.018617,1.0055555555555555,1.0055555555555555,608
21000.0,9.0,0.4613466334164589,1005.5555555555555,1188.888888888889,0.017038,0.4008,0.018835,1.0055555555555555,1.0055555555555555,609
20000.0,8.0,0.49875311720698257,1100.0,1175.0,0.014191,0.403677,0.019003,1.1,1.1,610
19000.0,9.0,0.5211970074812967,1243.75,1066.6666666666667,0.010214,0.406577,0.019223,1.24375,1.24375,611
18000.0,9.0,0.5411471321695761,1200.0,1016.6666666666666,0.005234,0.409413,0.019347,1.2,1.2,612
17000.0,10.0,0.5386533665835411,1100.0,1016.6666666666666,-0.000241,0.412123,0.019487,1.1,1.1,613
16000.0,9.0,0.5211970074812967,1100.0,972.2222222222222,-0.005689,0.414634,0.01956,1.1,1.1,614
15000.0,10.0,0.5311720698254364,1133.3333333333333,972.2222222222222,-0.010779,0.416887,0.019635,1.1333333333333333,1.1333333333333333,615
14000.0,9.0,0.5561097256857855,1133.3333333333333,938.8888888888889,-0.015001,0.418835,0.019679,1.1333333333333333,1.1333333333333333,616
13000.0,10.0,0.5536159600997507,1205.5555555555557,938.8888888888889,-0.017942,0.420436,0.019651,1.2055555555555557,1.2055555555555557,617
12000.0,9.0,0.5411471321695761,1205.5555555555557,825.0,-0.01944,0.421658,0.019613,1.2055555555555557,1.2055555555555557,618
11000.0,9.0,0.5760598503740648,1155.0,933.3333333333334,-0.019374,0.422486,0.019597,1.155,1.155,619
