age_yrBP,filtered_value,mcv_state,segment_id,is_transition_age
71850,-0.6072931850184704,0,49,0
71900,-1.0874196458397651,0,49,0
71950,-1.2146296766489246,0,49,0
72000,-0.7300124645509836,0,49,0
72050,-0.7540067609600812,0,49,0
72100,-0.7458258220356768,0,49,0
72150,-0.550015987199076,0,49,0
72200,-0.48635193895868833,0,49,0
72250,-0.6342843512111477,0,49,0
72300,0.8193257431880308,1,50,1
72350,1.1382936758744073,1,50,0
72400,0.4973563413794819,1,50,0
72450,0.641369477674202,1,50,0
72500,0.9742864605660719,1,50,0
72550,1.0475102011816744,1,50,0
72600,0.9044658134936296,1,50,0
72650,1.2184229886443827,1,50,0
72700,1.2851067002177685,1,50,0
72750,1.2506510203153245,1,50,0
72800,1.3627320549354642,1,50,0
72850,1.5107216054585264,1,50,0
72900,1.579806019732692,1,50,0
72950,1.2774394439083494,1,50,0
73000,1.315197969547231,1,50,0
73050,1.4874541745691625,1,50,0
73100,1.5967006790160827,1,50,0
73150,1.897552091326951,1,50,0
73200,1.8020311474901072,1,50,0
73250,0.8481860770051194,1,50,0
73300,0.5394224915422694,1,50,0
73350,-0.08582194087135897,0,51,1
73400,-0.5899334910678862,0,51,0
73450,-0.6414268418697799,0,51,0
73500,-0.19607538991622953,0,51,0
73550,-0.2842651639297977,0,51,0
73600,-0.5706792886883294,0,51,0
73650,-0.4282951072039263,0,51,0
73700,-0.6704903612726529,0,51,0
73750,-0.35288443392736457,0,51,0
73800,-0.10215301766650775,0,51,0
73850,-0.3106647727772742,0,51,0
73900,-0.15087450266558067,0,51,0
73950,-0.271095033979198,0,51,0
74000,-0.29617840887962776,0,51,0
74050,-0.10041141825811106,0,51,0
74100,-0.511005371323267,0,51,0
74150,-0.5856185477709347,0,51,0
74200,-0.5945003064035579,0,51,0
74250,-0.662315431079416,0,51,0
74300,-0.9216803441102053,0,51,0
74350,-0.8867780014997972,0,51,0
74400,-0.6749407259637731,0,51,0
74450,-0.32417672529068625,0,51,0
74500,-0.8231562318996488,0,51,0
74550,-0.8654829441064814,0,51,0
74600,-0.8041699840131498,0,51,0
74650,-0.9628374926593359,0,51,0
74700,-0.7871702340298278,0,51,0
74750,-0.8064375891139544,0,51,0
74800,-0.9621607449683197,0,51,0
74850,-1.0519996787605739,0,51,0
74900,-0.6105435188059416,0,51,0
74950,-0.6867372148157934,0,51,0
75000,-0.9398876931516768,0,51,0
75050,-0.4267648268462114,0,51,0
75100,-0.34365594457750326,0,51,0
75150,-0.48525725598384906,0,51,0
75200,-0.3943768092782248,0,51,0
75250,-0.3397739625924119,0,51,0
75300,-0.03504821318327189,0,51,0
75350,0.10461075069356374,0,51,0
75400,0.006457696720809869,0,51,0
75450,0.08174634584645679,0,51,0
75500,-0.03785310766595601,0,51,0
75550,-0.37334936212067416,0,51,0
75600,-0.3511782469612961,0,51,0
75650,0.23158238349307947,0,51,0
75700,0.1256192224533738,0,51,0
75750,0.03777469331398586,0,51,0
75800,-0.07194895145763913,0,51,0
75850,0.14039011851466748,0,51,0
75900,-0.03277555064143883,0,51,0
75950,0.2894187663746374,1,52,1
76000,0.13507152152086666,1,52,0
76050,0.31177939700042023,1,52,0
76100,0.4970841777019833,1,52,0
76150,0.553609359462925,1,52,0
76200,0.42780331494598556,1,52,0
76250,0.5516332794362568,1,52,0
76300,0.7971134654933861,1,52,0
76350,0.7855968823857536,1,52,0
76400,1.044281057947937,1,52,0
76450,1.1063061451001455,1,52,0
76500,1.147098284646043,1,52,0
76550,1.201891217541121,1,52,0
76600,1.235639828312235,1,52,0
76650,1.193125811755377,1,52,0
76700,1.2137511401510563,1,52,0
76750,1.4544295135211667,1,52,0
76800,1.3717836923624567,1,52,0
76850,1.661510549342167,1,52,0
76900,1.4981849395974418,1,52,0
76950,1.0813122232666947,1,52,0
77000,1.0569823512669627,1,52,0
77050,1.101387249431725,1,52,0
77100,0.6804322725010098,1,52,0
77150,0.4013926482032697,1,52,0
77200,0.056655811218070395,1,52,0
77250,-0.06572644660824811,1,52,0
77300,0.14309906089151248,1,52,0
77350,0.3137372020017316,1,52,0
77400,0.3765217495255565,1,52,0
77450,0.3353567172239238,1,52,0
77500,0.08692888240334606,1,52,0
77550,-0.25945675057288253,0,53,1
77600,-0.134839422821449,0,53,0
77650,-0.32742349369945023,0,53,0
77700,-0.2174538803715893,0,53,0
77750,-0.2266110701259324,0,53,0
77800,-0.633130321497267,0,53,0
77850,-0.8169584408882187,0,53,0
77900,-0.5323826343849203,0,53,0
77950,-0.6660397446256936,0,53,0
78000,-0.6056072667335559,0,53,0
78050,-0.2296491992265181,0,53,0
78100,-0.1295428196404474,0,53,0
78150,-0.23599120182388134,0,53,0
78200,-0.4087727273254368,0,53,0
78250,-0.38724204174623444,0,53,0
78300,-0.14547455625279854,0,53,0
78350,0.13840960431139357,1,54,1
78400,0.3723586917242241,1,54,0
78450,0.35971948285167915,1,54,0
78500,0.10799077995729868,1,54,0
78550,-0.04206304367748017,1,54,0
78600,0.017417732015847537,1,54,0
78650,0.13803553805786145,1,54,0
78700,0.26302652631472423,1,54,0
78750,0.21587629754717164,1,54,0
78800,0.312914203223657,1,54,0
78850,0.35367602771618933,1,54,0
78900,0.07010374094997741,1,54,0
78950,-0.11475545815750367,0,55,1
79000,-0.1508059900124523,0,55,0
79050,-0.3228633382547266,0,55,0
79100,-0.29348915416347554,0,55,0
79150,-0.3144147358976527,0,55,0
79200,-0.06881860024881536,0,55,0
79250,0.18603802061504449,0,55,0
79300,0.15993657527602112,0,55,0
79350,0.14908820635198866,0,55,0
79400,0.03384229173748257,0,55,0
79450,-0.0675671400554882,0,55,0
79500,-0.0895742862581865,0,55,0
79550,-0.090291177004905,0,55,0
79600,-0.4332143979172835,0,55,0
79650,-0.5189691993315082,0,55,0
79700,-0.358811248271232,0,55,0
79750,0.13687587202825924,0,55,0
79800,0.24228294754615687,0,55,0
79850,0.157595950301804,0,55,0
79900,-0.1488909316960626,0,55,0
79950,-0.18087356679072983,0,55,0
80000,-0.20821477617867473,0,55,0
80050,0.032900929775436405,0,55,0
80100,-0.03284041595856568,0,55,0
80150,-0.3914798719004422,0,55,0
80200,-0.28115211119145556,0,55,0
80250,-0.13758780053185676,0,55,0
80300,-0.08783955464097026,0,55,0
80350,0.10447768609057473,1,56,1
80400,0.04038858551887803,1,56,0
80450,0.2719516492346221,1,56,0
80500,0.37595408409367126,1,56,0
80550,0.3031312616892382,1,56,0
80600,0.0876647450343066,1,56,0
80650,0.17592663863194857,1,56,0
80700,0.12345216238379064,1,56,0
80750,-0.07625943754587622,1,56,0
80800,-0.21486705494451944,1,56,0
80850,-0.056201292644234846,1,56,0
80900,-0.17698843901980593,1,56,0
80950,0.08387351914360042,1,56,0
81000,0.1679468775756614,1,56,0
81050,-0.05106855586834719,1,56,0
81100,-0.056678593773119956,1,56,0
81150,-0.04422211564250872,1,56,0
81200,-0.10087106359628162,1,56,0
81250,0.2267659347879617,1,56,0
81300,0.37107448574180035,1,56,0
81350,0.241303172197897,1,56,0
81400,-0.24058324757511787,0,57,1
81450,-0.14280970891742278,0,57,0
81500,-0.3829878505742157,0,57,0
81550,-0.2732219497767717,0,57,0
81600,0.017199942116784717,0,57,0
81650,-0.16116147477534193,0,57,0
81700,-0.2802804097392465,0,57,0
81750,-0.27382090923079083,0,57,0
81800,-0.074223261674009,0,57,0
81850,-0.15176766011338694,0,57,0
81900,-0.04037228214200117,0,57,0
81950,-0.31543202030649176,0,57,0
82000,-0.3485060818319646,0,57,0
82050,-0.3426945208152914,0,57,0
82100,0.06788156254184752,0,57,0
82150,-0.22664510167918067,0,57,0
82200,-0.51074700206445,0,57,0
82250,-0.43238125069352157,0,57,0
82300,-0.5365029087236627,0,57,0
82350,-0.36764788495744727,0,57,0
82400,-0.5472880211150843,0,57,0
82450,-0.6371966940940545,0,57,0
82500,-0.7068313237218964,0,57,0
82550,-0.5884681629601414,0,57,0
82600,-0.5296223596130801,0,57,0
82650,-0.6054730064322491,0,57,0
82700,-0.833972633824575,0,57,0
82750,-0.8608837101647009,0,57,0
82800,-0.5613817249029004,0,57,0
82850,-0.8094337402539056,0,57,0
82900,-0.68129790483481,0,57,0
82950,-0.6070692964432125,0,57,0
83000,-0.40069145693175007,0,57,0
83050,-0.3360186893609228,0,57,0
83100,-0.37085388379094525,0,57,0
83150,-0.3762699918434962,0,57,0
83200,-0.42011392644479,0,57,0
83250,-0.4537271370664085,0,57,0
83300,-0.4845822113111319,0,57,0
83350,-0.5257786735277181,0,57,0
83400,-0.5659661241514327,0,57,0
83450,-0.5362026141077703,0,57,0
83500,-0.509723052137286,0,57,0
83550,-0.5167101856639912,0,57,0
83600,-0.5261782941563613,0,57,0
83650,-0.549297953181469,0,57,0
83700,-0.5637192546290507,0,57,0
83750,-0.5411786091850131,0,57,0
83800,-0.47615547175292544,0,57,0
83850,-0.28440040000194633,0,57,0
83900,-0.19631643264737747,0,57,0
83950,-0.3396868394290135,0,57,0
84000,-0.3872716308338847,0,57,0
84050,-0.26871698606800615,0,57,0
84100,-0.14607250404750788,0,57,0
84150,-0.01774386360104513,0,57,0
84200,0.18056043096520746,1,58,1
84250,0.454701431606616,1,58,0
84300,0.6160720094137669,1,58,0
84350,0.6387421978834343,1,58,0
84400,0.7945096979671231,1,58,0
84450,1.1367062671188106,1,58,0
84500,1.1489835997857787,1,58,0
84550,0.6343699216701915,1,58,0
84600,0.22567194912836508,1,58,0
84650,0.010971188288447786,1,58,0
84700,-0.10413653356784502,1,58,0
84750,-0.009043127973420662,1,58,0
84800,-0.0695157703439565,0,59,1
84850,-0.4652876302529252,0,59,0
84900,-0.1504438422266755,0,59,0
84950,0.21827659892954782,1,60,1
85000,0.3442972126496152,1,60,0
85050,0.37843570445757424,1,60,0
85100,0.5157620089387484,1,60,0
85150,0.5219926727401358,1,60,0
85200,0.48680058126532566,1,60,0
85250,0.38435513792787523,1,60,0
85300,0.3908390355487549,1,60,0
85350,0.39820663873520995,1,60,0
85400,0.33795914503134,1,60,0
85450,0.46116135706524686,1,60,0
85500,0.5761765757655751,1,60,0
85550,0.5302605542545136,1,60,0
85600,0.47385679430269706,1,60,0
85650,0.47719494216062847,1,60,0
85700,0.5229911388890316,1,60,0
85750,0.40821864339154695,1,60,0
85800,0.4736138345767791,1,60,0
85850,0.5948974965059232,1,60,0
85900,0.6514007988869159,1,60,0
85950,0.6450194390729254,1,60,0
86000,0.5882315870676225,1,60,0
86050,0.6777671740655777,1,60,0
86100,0.7363716695070728,1,60,0
86150,0.7364596222392156,1,60,0
86200,0.5868548161781263,1,60,0
86250,0.4600973554342873,1,60,0
86300,0.573797993859061,1,60,0
86350,0.5670003389322917,1,60,0
86400,0.48229831710862336,1,60,0
86450,0.290993124821469,1,60,0
86500,0.21549230448041024,1,60,0
86550,0.24298485140362502,1,60,0
86600,0.2316176281634479,1,60,0
86650,0.2584860509617365,1,60,0
86700,0.3183632992638755,1,60,0
86750,0.2607462256706643,1,60,0
86800,0.23065376109857372,1,60,0
86850,0.22824767554088943,1,60,0
86900,0.37057576094126976,1,60,0
86950,0.411425460126837,1,60,0
87000,0.35498987126730885,1,60,0
87050,0.39787706598121486,1,60,0
87100,0.42415333984350045,1,60,0
87150,0.4340191976829193,1,60,0
87200,0.42925791497871724,1,60,0
87250,0.4283458673071767,1,60,0
87300,0.4356962302969821,1,60,0
87350,0.46552034839324213,1,60,0
87400,0.5087079297740289,1,60,0
87450,0.4402766364972705,1,60,0
87500,0.4167149132873016,1,60,0
87550,0.5433129541195738,1,60,0
87600,0.5246609287745407,1,60,0
87650,0.3964639355448159,1,60,0
87700,0.33655031116605294,1,60,0
87750,0.3080151722143586,1,60,0
87800,0.36997961500684334,1,60,0
87850,0.38347447079110564,1,60,0
87900,0.35077601834412164,1,60,0
87950,0.3328911628650164,1,60,0
88000,0.32893127789723225,1,60,0
88050,0.39090074701274136,1,60,0
88100,0.35448669784714854,1,60,0
88150,0.24440680140301513,1,60,0
88200,0.11537866699863619,1,60,0
88250,0.039288216826325106,1,60,0
88300,0.03164377479742675,1,60,0
88350,0.007494441088538695,1,60,0
88400,-0.13578928844314808,0,61,1
88450,-0.5512961273784285,0,61,0
88500,-0.6539260324857535,0,61,0
88550,-0.6984259110172963,0,61,0
88600,-1.0307416546260635,0,61,0
88650,-1.19952323461174,0,61,0
88700,-1.257961429942216,0,61,0
88750,-1.3349102696987012,0,61,0
88800,-1.2818130470936497,0,61,0
88850,-1.0760696601772963,0,61,0
88900,-1.0153707894484956,0,61,0
88950,-0.9457183001352161,0,61,0
89000,-0.7834890120077638,0,61,0
89050,-0.6748096938755179,0,61,0
89100,-0.5963070582835523,0,61,0
89150,-0.558857756412219,0,61,0
89200,-0.6162133731854025,0,61,0
89250,-0.7848754225915582,0,61,0
89300,-0.6470953432216224,0,61,0
89350,-0.4911926758432812,0,61,0
89400,-0.45492248361839316,0,61,0
89450,-0.4253768634524695,0,61,0
89500,-0.40110236665624655,0,61,0
89550,-0.49809999558801543,0,61,0
89600,-0.5562252005173729,0,61,0
89650,-0.4696717927951797,0,61,0
89700,-0.42604420323322234,0,61,0
89750,-0.4056507197220187,0,61,0
89800,-0.2450764453461679,0,61,0
89850,-0.14130637326376994,0,61,0
89900,-0.12831000025835926,0,61,0
89950,-0.2087951712706554,0,61,0
90000,-0.2589465395207807,0,61,0
90050,0.07422058855550051,1,62,1
90100,0.2724910235559168,1,62,0
90150,0.34115738624471237,1,62,0
90200,0.36631241587963115,1,62,0
90250,0.35386435527604543,1,62,0
90300,0.2503984895371463,1,62,0
90350,0.006315607682423452,1,62,0
90400,-0.3142307977293141,0,63,1
90450,-0.20533258958311468,0,63,0
90500,-0.23044079396287792,0,63,0
90550,-0.43687275920201996,0,63,0
90600,-0.33055770384021477,0,63,0
90650,-0.2064468121785697,0,63,0
90700,-0.2044753804670736,0,63,0
90750,-0.2108877392733135,0,63,0
90800,-0.22460949461364882,0,63,0
90850,-0.2728942171793404,0,63,0
90900,-0.2264653998406907,0,63,0
90950,-0.08532087585697545,0,63,0
91000,-0.10573597539134438,0,63,0
91050,-0.08070516795736282,0,63,0
91100,0.06699799848272658,1,64,1
91150,0.20538871855558805,1,64,0
91200,0.298705867924307,1,64,0
91250,0.19069212483730036,1,64,0
91300,0.01819292512370152,1,64,0
91350,0.0112112161281267,1,64,0
91400,-0.6296814069725264,1,64,0
91450,0.05655496148855177,1,64,0
91500,0.07968693517808584,1,64,0
91550,0.22008904749825586,1,64,0
91600,0.28758642315164895,1,64,0
91650,0.17990060108484657,1,64,0
91700,-0.11269647670658459,1,64,0
91750,0.09671149125002731,1,64,0
91800,0.18461960438803737,1,64,0
91850,0.07353751063022096,1,64,0
91900,0.14695213023819087,1,64,0
91950,0.13704716650754092,1,64,0
92000,0.11669841123084584,1,64,0
92050,0.23539069616888358,1,64,0
92100,0.2534860818261572,1,64,0
92150,0.23606585132263702,1,64,0
92200,0.3198512721104504,1,64,0
92250,-0.419622457824572,1,64,0
92300,0.1527751631289286,1,64,0
92350,-0.1362233180810137,1,64,0
92400,0.11414070296813225,1,64,0
92450,0.016335377433198364,1,64,0
92500,0.037072692668286694,1,64,0
92550,-0.10099932994750718,1,64,0
92600,-0.034209211426030325,1,64,0
92650,-0.04073867668463832,1,64,0
92700,0.05374111617166936,1,64,0
92750,0.16762739239605443,1,64,0
92800,0.20188131601479428,1,64,0
92850,0.17537547302820428,1,64,0
92900,0.17102363805101586,1,64,0
92950,0.17533290316436226,1,64,0
93000,0.12489797765370882,1,64,0
93050,0.0484607813787927,1,64,0
93100,0.14339598033104045,1,64,0
93150,0.23413341968479923,1,64,0
