dt_yr,amp_sigma,min_persistence_yr,tol_yr,n_detected,n_ref,n_matched,recall,precision,f1,median_abs_age_error_yr,mean_abs_age_error_yr,addition_ratio_vs_ref
50,0.23,140.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.23,150.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.23,150.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.23,150.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.23,200.0,100,78,68,18,0.2647058823529412,0.23076923076923078,0.24657534246575344,59.0,58.5,0.1470588235294117
50,0.23,200.0,200,78,68,21,0.3088235294117647,0.2692307692307692,0.28767123287671237,70.0,71.0952380952381,0.1470588235294117
50,0.23,200.0,300,78,68,31,0.45588235294117646,0.3974358974358974,0.4246575342465754,97.0,123.6774193548387,0.1470588235294117
50,0.23,300.0,100,60,68,14,0.20588235294117646,0.23333333333333334,0.21874999999999997,69.5,58.357142857142854,-0.11764705882352944
50,0.23,300.0,200,60,68,16,0.23529411764705882,0.26666666666666666,0.25,75.0,71.6875,-0.11764705882352944
50,0.23,300.0,300,60,68,24,0.35294117647058826,0.4,0.37500000000000006,94.0,124.5,-0.11764705882352944
50,0.23,400.0,100,50,68,11,0.16176470588235295,0.22,0.1864406779661017,70.0,60.72727272727273,-0.2647058823529411
50,0.23,400.0,200,50,68,14,0.20588235294117646,0.28,0.23728813559322035,80.0,78.5,-0.2647058823529411
50,0.23,400.0,300,50,68,21,0.3088235294117647,0.42,0.3559322033898305,97.0,127.66666666666667,-0.2647058823529411
50,0.23,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.23,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.23,500.0,300,42,68,20,0.29411764705882354,0.47619047619047616,0.3636363636363637,94.0,120.0,-0.38235294117647056
50,0.24,0.0,100,162,68,26,0.38235294117647056,0.16049382716049382,0.2260869565217391,49.0,56.15384615384615,1.3823529411764706
50,0.24,0.0,200,162,68,35,0.5147058823529411,0.21604938271604937,0.3043478260869565,80.0,81.51428571428572,1.3823529411764706
50,0.24,0.0,300,162,68,46,0.6764705882352942,0.2839506172839506,0.4,99.0,123.84782608695652,1.3823529411764706
50,0.24,80.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.24,80.0,200,118,68,30,0.4411764705882353,0.2542372881355932,0.3225806451612903,80.0,82.53333333333333,0.7352941176470589
50,0.24,80.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,122.95,0.7352941176470589
50,0.24,90.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.24,90.0,200,118,68,30,0.4411764705882353,0.2542372881355932,0.3225806451612903,80.0,82.53333333333333,0.7352941176470589
50,0.24,90.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,122.95,0.7352941176470589
50,0.24,100.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.24,100.0,200,118,68,30,0.4411764705882353,0.2542372881355932,0.3225806451612903,80.0,82.53333333333333,0.7352941176470589
50,0.24,100.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,122.95,0.7352941176470589
50,0.24,110.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.24,110.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.24,110.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.24,120.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.24,120.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.24,120.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.24,130.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.24,130.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.24,130.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.24,140.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.24,140.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.24,140.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.24,150.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.24,150.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.24,150.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.24,200.0,100,78,68,18,0.2647058823529412,0.23076923076923078,0.24657534246575344,59.0,58.5,0.1470588235294117
50,0.24,200.0,200,78,68,21,0.3088235294117647,0.2692307692307692,0.28767123287671237,70.0,71.0952380952381,0.1470588235294117
50,0.24,200.0,300,78,68,31,0.45588235294117646,0.3974358974358974,0.4246575342465754,97.0,123.6774193548387,0.1470588235294117
50,0.24,300.0,100,60,68,14,0.20588235294117646,0.23333333333333334,0.21874999999999997,69.5,58.357142857142854,-0.11764705882352944
50,0.24,300.0,200,60,68,16,0.23529411764705882,0.26666666666666666,0.25,75.0,71.6875,-0.11764705882352944
50,0.24,300.0,300,60,68,24,0.35294117647058826,0.4,0.37500000000000006,94.0,124.5,-0.11764705882352944
50,0.24,400.0,100,50,68,11,0.16176470588235295,0.22,0.1864406779661017,70.0,60.72727272727273,-0.2647058823529411
50,0.24,400.0,200,50,68,14,0.20588235294117646,0.28,0.23728813559322035,80.0,78.5,-0.2647058823529411
50,0.24,400.0,300,50,68,21,0.3088235294117647,0.42,0.3559322033898305,97.0,127.66666666666667,-0.2647058823529411
50,0.24,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.24,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.24,500.0,300,42,68,20,0.29411764705882354,0.47619047619047616,0.3636363636363637,94.0,120.0,-0.38235294117647056
50,0.25,0.0,100,162,68,26,0.38235294117647056,0.16049382716049382,0.2260869565217391,49.0,56.15384615384615,1.3823529411764706
50,0.25,0.0,200,162,68,35,0.5147058823529411,0.21604938271604937,0.3043478260869565,80.0,81.51428571428572,1.3823529411764706
50,0.25,0.0,300,162,68,46,0.6764705882352942,0.2839506172839506,0.4,99.0,123.84782608695652,1.3823529411764706
50,0.25,80.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.25,80.0,200,118,68,30,0.4411764705882353,0.2542372881355932,0.3225806451612903,80.0,82.53333333333333,0.7352941176470589
50,0.25,80.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,122.95,0.7352941176470589
50,0.25,90.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.25,90.0,200,118,68,30,0.4411764705882353,0.2542372881355932,0.3225806451612903,80.0,82.53333333333333,0.7352941176470589
50,0.25,90.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,122.95,0.7352941176470589
50,0.25,100.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.25,100.0,200,118,68,30,0.4411764705882353,0.2542372881355932,0.3225806451612903,80.0,82.53333333333333,0.7352941176470589
50,0.25,100.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,122.95,0.7352941176470589
50,0.25,110.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.25,110.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.25,110.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.25,120.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.25,120.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.25,120.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.25,130.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.25,130.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.25,130.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.25,140.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.25,140.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.25,140.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.25,150.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.25,150.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.25,150.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.25,200.0,100,78,68,18,0.2647058823529412,0.23076923076923078,0.24657534246575344,59.0,58.5,0.1470588235294117
50,0.25,200.0,200,78,68,21,0.3088235294117647,0.2692307692307692,0.28767123287671237,70.0,71.0952380952381,0.1470588235294117
50,0.25,200.0,300,78,68,31,0.45588235294117646,0.3974358974358974,0.4246575342465754,97.0,123.6774193548387,0.1470588235294117
50,0.25,300.0,100,60,68,14,0.20588235294117646,0.23333333333333334,0.21874999999999997,69.5,58.357142857142854,-0.11764705882352944
50,0.25,300.0,200,60,68,16,0.23529411764705882,0.26666666666666666,0.25,75.0,71.6875,-0.11764705882352944
50,0.25,300.0,300,60,68,24,0.35294117647058826,0.4,0.37500000000000006,94.0,124.5,-0.11764705882352944
50,0.25,400.0,100,50,68,11,0.16176470588235295,0.22,0.1864406779661017,70.0,60.72727272727273,-0.2647058823529411
50,0.25,400.0,200,50,68,14,0.20588235294117646,0.28,0.23728813559322035,80.0,78.5,-0.2647058823529411
50,0.25,400.0,300,50,68,21,0.3088235294117647,0.42,0.3559322033898305,97.0,127.66666666666667,-0.2647058823529411
50,0.25,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.25,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.25,500.0,300,42,68,20,0.29411764705882354,0.47619047619047616,0.3636363636363637,94.0,120.0,-0.38235294117647056
50,0.26,0.0,100,160,68,26,0.38235294117647056,0.1625,0.2280701754385965,49.0,56.15384615384615,1.3529411764705883
50,0.26,0.0,200,160,68,36,0.5294117647058824,0.225,0.31578947368421056,80.0,82.05555555555556,1.3529411764705883
50,0.26,0.0,300,160,68,46,0.6764705882352942,0.2875,0.40350877192982454,99.0,120.58695652173913,1.3529411764705883
50,0.26,80.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.26,80.0,200,118,68,31,0.45588235294117646,0.2627118644067797,0.33333333333333337,80.0,83.12903225806451,0.7352941176470589
50,0.26,80.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,119.2,0.7352941176470589
50,0.26,90.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.26,90.0,200,118,68,31,0.45588235294117646,0.2627118644067797,0.33333333333333337,80.0,83.12903225806451,0.7352941176470589
50,0.26,90.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,119.2,0.7352941176470589
50,0.26,100.0,100,118,68,22,0.3235294117647059,0.1864406779661017,0.23655913978494625,59.0,57.86363636363637,0.7352941176470589
50,0.26,100.0,200,118,68,31,0.45588235294117646,0.2627118644067797,0.33333333333333337,80.0,83.12903225806451,0.7352941176470589
50,0.26,100.0,300,118,68,40,0.5882352941176471,0.3389830508474576,0.43010752688172044,99.0,119.2,0.7352941176470589
50,0.26,110.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.26,110.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.26,110.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.26,120.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.26,120.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.26,120.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.26,130.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.26,130.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.26,130.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.26,140.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.26,140.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.26,140.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.26,150.0,100,94,68,21,0.3088235294117647,0.22340425531914893,0.2592592592592593,49.0,54.904761904761905,0.38235294117647056
50,0.26,150.0,200,94,68,27,0.39705882352941174,0.2872340425531915,0.3333333333333333,70.0,72.81481481481481,0.38235294117647056
50,0.26,150.0,300,94,68,36,0.5294117647058824,0.3829787234042553,0.4444444444444445,94.0,113.52777777777777,0.38235294117647056
50,0.26,200.0,100,78,68,18,0.2647058823529412,0.23076923076923078,0.24657534246575344,59.0,58.5,0.1470588235294117
50,0.26,200.0,200,78,68,21,0.3088235294117647,0.2692307692307692,0.28767123287671237,70.0,71.0952380952381,0.1470588235294117
50,0.26,200.0,300,78,68,31,0.45588235294117646,0.3974358974358974,0.4246575342465754,97.0,123.6774193548387,0.1470588235294117
50,0.26,300.0,100,60,68,14,0.20588235294117646,0.23333333333333334,0.21874999999999997,69.5,58.357142857142854,-0.11764705882352944
50,0.26,300.0,200,60,68,16,0.23529411764705882,0.26666666666666666,0.25,75.0,71.6875,-0.11764705882352944
50,0.26,300.0,300,60,68,24,0.35294117647058826,0.4,0.37500000000000006,94.0,124.5,-0.11764705882352944
50,0.26,400.0,100,50,68,11,0.16176470588235295,0.22,0.1864406779661017,70.0,60.72727272727273,-0.2647058823529411
50,0.26,400.0,200,50,68,14,0.20588235294117646,0.28,0.23728813559322035,80.0,78.5,-0.2647058823529411
50,0.26,400.0,300,50,68,21,0.3088235294117647,0.42,0.3559322033898305,97.0,127.66666666666667,-0.2647058823529411
50,0.26,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.26,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.26,500.0,300,42,68,20,0.29411764705882354,0.47619047619047616,0.3636363636363637,94.0,120.0,-0.38235294117647056
50,0.27,0.0,100,154,68,25,0.36764705882352944,0.16233766233766234,0.22522522522522523,49.0,56.44,1.2647058823529411
50,0.27,0.0,200,154,68,34,0.5,0.22077922077922077,0.3063063063063063,80.0,79.23529411764706,1.2647058823529411
50,0.27,0.0,300,154,68,44,0.6470588235294118,0.2857142857142857,0.3963963963963964,99.0,120.1590909090909,1.2647058823529411
50,0.27,80.0,100,116,68,20,0.29411764705882354,0.1724137931034483,0.2173913043478261,59.0,57.65,0.7058823529411764
50,0.27,80.0,200,116,68,29,0.4264705882352941,0.25,0.3152173913043478,89.0,84.0,0.7058823529411764
50,0.27,80.0,300,116,68,38,0.5588235294117647,0.3275862068965517,0.4130434782608695,100.0,121.76315789473684,0.7058823529411764
50,0.27,90.0,100,116,68,20,0.29411764705882354,0.1724137931034483,0.2173913043478261,59.0,57.65,0.7058823529411764
50,0.27,90.0,200,116,68,29,0.4264705882352941,0.25,0.3152173913043478,89.0,84.0,0.7058823529411764
50,0.27,90.0,300,116,68,38,0.5588235294117647,0.3275862068965517,0.4130434782608695,100.0,121.76315789473684,0.7058823529411764
50,0.27,100.0,100,116,68,20,0.29411764705882354,0.1724137931034483,0.2173913043478261,59.0,57.65,0.7058823529411764
50,0.27,100.0,200,116,68,29,0.4264705882352941,0.25,0.3152173913043478,89.0,84.0,0.7058823529411764
50,0.27,100.0,300,116,68,38,0.5588235294117647,0.3275862068965517,0.4130434782608695,100.0,121.76315789473684,0.7058823529411764
50,0.27,110.0,100,92,68,19,0.27941176470588236,0.20652173913043478,0.2375,49.0,56.0,0.3529411764705883
50,0.27,110.0,200,92,68,25,0.36764705882352944,0.2717391304347826,0.3125,80.0,74.24,0.3529411764705883
50,0.27,110.0,300,92,68,34,0.5,0.3695652173913043,0.425,98.0,116.97058823529412,0.3529411764705883
50,0.27,120.0,100,92,68,19,0.27941176470588236,0.20652173913043478,0.2375,49.0,56.0,0.3529411764705883
50,0.27,120.0,200,92,68,25,0.36764705882352944,0.2717391304347826,0.3125,80.0,74.24,0.3529411764705883
50,0.27,120.0,300,92,68,34,0.5,0.3695652173913043,0.425,98.0,116.97058823529412,0.3529411764705883
50,0.27,130.0,100,92,68,19,0.27941176470588236,0.20652173913043478,0.2375,49.0,56.0,0.3529411764705883
50,0.27,130.0,200,92,68,25,0.36764705882352944,0.2717391304347826,0.3125,80.0,74.24,0.3529411764705883
50,0.27,130.0,300,92,68,34,0.5,0.3695652173913043,0.425,98.0,116.97058823529412,0.3529411764705883
50,0.27,140.0,100,92,68,19,0.27941176470588236,0.20652173913043478,0.2375,49.0,56.0,0.3529411764705883
50,0.27,140.0,200,92,68,25,0.36764705882352944,0.2717391304347826,0.3125,80.0,74.24,0.3529411764705883
50,0.27,140.0,300,92,68,34,0.5,0.3695652173913043,0.425,98.0,116.97058823529412,0.3529411764705883
50,0.27,150.0,100,92,68,19,0.27941176470588236,0.20652173913043478,0.2375,49.0,56.0,0.3529411764705883
50,0.27,150.0,200,92,68,25,0.36764705882352944,0.2717391304347826,0.3125,80.0,74.24,0.3529411764705883
50,0.27,150.0,300,92,68,34,0.5,0.3695652173913043,0.425,98.0,116.97058823529412,0.3529411764705883
50,0.27,200.0,100,78,68,18,0.2647058823529412,0.23076923076923078,0.24657534246575344,59.0,58.5,0.1470588235294117
50,0.27,200.0,200,78,68,21,0.3088235294117647,0.2692307692307692,0.28767123287671237,70.0,71.0952380952381,0.1470588235294117
50,0.27,200.0,300,78,68,31,0.45588235294117646,0.3974358974358974,0.4246575342465754,97.0,123.6774193548387,0.1470588235294117
50,0.27,300.0,100,60,68,14,0.20588235294117646,0.23333333333333334,0.21874999999999997,69.5,58.357142857142854,-0.11764705882352944
50,0.27,300.0,200,60,68,16,0.23529411764705882,0.26666666666666666,0.25,75.0,71.6875,-0.11764705882352944
50,0.27,300.0,300,60,68,24,0.35294117647058826,0.4,0.37500000000000006,94.0,124.5,-0.11764705882352944
50,0.27,400.0,100,50,68,11,0.16176470588235295,0.22,0.1864406779661017,70.0,60.72727272727273,-0.2647058823529411
50,0.27,400.0,200,50,68,14,0.20588235294117646,0.28,0.23728813559322035,80.0,78.5,-0.2647058823529411
50,0.27,400.0,300,50,68,21,0.3088235294117647,0.42,0.3559322033898305,97.0,127.66666666666667,-0.2647058823529411
50,0.27,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.27,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.27,500.0,300,42,68,20,0.29411764705882354,0.47619047619047616,0.3636363636363637,94.0,120.0,-0.38235294117647056
50,0.28,0.0,100,152,68,25,0.36764705882352944,0.16447368421052633,0.2272727272727273,49.0,56.44,1.2352941176470589
50,0.28,0.0,200,152,68,34,0.5,0.2236842105263158,0.3090909090909091,80.0,79.23529411764706,1.2352941176470589
50,0.28,0.0,300,152,68,44,0.6470588235294118,0.2894736842105263,0.4,99.0,120.1590909090909,1.2352941176470589
50,0.28,80.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.28,80.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
50,0.28,80.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.28,90.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.28,90.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
50,0.28,90.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.28,100.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.28,100.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
50,0.28,100.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.28,110.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.28,110.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.28,110.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.28,120.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.28,120.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.28,120.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.28,130.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.28,130.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.28,130.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.28,140.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.28,140.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.28,140.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.28,150.0,100,90,68,19,0.27941176470588236,0.2111111111111111,0.24050632911392403,49.0,56.0,0.32352941176470584
50,0.28,150.0,200,90,68,25,0.36764705882352944,0.2777777777777778,0.31645569620253167,80.0,74.24,0.32352941176470584
50,0.28,150.0,300,90,68,34,0.5,0.37777777777777777,0.43037974683544306,98.0,116.97058823529412,0.32352941176470584
50,0.28,200.0,100,76,68,18,0.2647058823529412,0.23684210526315788,0.25,59.0,58.5,0.11764705882352944
50,0.28,200.0,200,76,68,21,0.3088235294117647,0.27631578947368424,0.2916666666666667,70.0,71.0952380952381,0.11764705882352944
50,0.28,200.0,300,76,68,31,0.45588235294117646,0.40789473684210525,0.4305555555555555,97.0,123.6774193548387,0.11764705882352944
50,0.28,300.0,100,60,68,14,0.20588235294117646,0.23333333333333334,0.21874999999999997,69.5,58.357142857142854,-0.11764705882352944
50,0.28,300.0,200,60,68,16,0.23529411764705882,0.26666666666666666,0.25,75.0,71.6875,-0.11764705882352944
50,0.28,300.0,300,60,68,24,0.35294117647058826,0.4,0.37500000000000006,94.0,124.5,-0.11764705882352944
50,0.28,400.0,100,50,68,11,0.16176470588235295,0.22,0.1864406779661017,70.0,60.72727272727273,-0.2647058823529411
50,0.28,400.0,200,50,68,14,0.20588235294117646,0.28,0.23728813559322035,80.0,78.5,-0.2647058823529411
50,0.28,400.0,300,50,68,21,0.3088235294117647,0.42,0.3559322033898305,97.0,127.66666666666667,-0.2647058823529411
50,0.28,500.0,100,42,68,11,0.16176470588235295,0.2619047619047619,0.19999999999999998,69.0,58.0,-0.38235294117647056
50,0.28,500.0,200,42,68,14,0.20588235294117646,0.3333333333333333,0.2545454545454545,75.0,76.35714285714286,-0.38235294117647056
50,0.28,500.0,300,42,68,20,0.29411764705882354,0.47619047619047616,0.3636363636363637,94.0,120.0,-0.38235294117647056
50,0.29,0.0,100,152,68,25,0.36764705882352944,0.16447368421052633,0.2272727272727273,49.0,56.44,1.2352941176470589
50,0.29,0.0,200,152,68,34,0.5,0.2236842105263158,0.3090909090909091,80.0,79.23529411764706,1.2352941176470589
50,0.29,0.0,300,152,68,44,0.6470588235294118,0.2894736842105263,0.4,99.0,120.1590909090909,1.2352941176470589
50,0.29,80.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.29,80.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
50,0.29,80.0,300,112,68,38,0.5588235294117647,0.3392857142857143,0.4222222222222223,100.0,121.76315789473684,0.6470588235294117
50,0.29,90.0,100,112,68,20,0.29411764705882354,0.17857142857142858,0.22222222222222224,59.0,57.65,0.6470588235294117
50,0.29,90.0,200,112,68,29,0.4264705882352941,0.25892857142857145,0.32222222222222224,89.0,84.0,0.6470588235294117
