dt_yr,amp_sigma,min_persistence_yr,tol_yr,n_detected,n_ref,n_matched,recall,precision,f1,median_abs_age_error_yr,mean_abs_age_error_yr
50,0.21,0.0,100,87,68,15,0.22058823529411764,0.1724137931034483,0.19354838709677422,40.0,45.266666666666666
50,0.21,0.0,200,87,68,31,0.45588235294117646,0.3563218390804598,0.39999999999999997,109.0,103.80645161290323
50,0.21,0.0,300,87,68,38,0.5588235294117647,0.4367816091954023,0.4903225806451613,129.5,133.8684210526316
50,0.21,80.0,100,83,68,15,0.22058823529411764,0.18072289156626506,0.1986754966887417,40.0,45.266666666666666
50,0.21,80.0,200,83,68,31,0.45588235294117646,0.37349397590361444,0.4105960264900662,109.0,103.80645161290323
50,0.21,80.0,300,83,68,38,0.5588235294117647,0.4578313253012048,0.5033112582781457,129.5,133.8684210526316
50,0.21,90.0,100,83,68,15,0.22058823529411764,0.18072289156626506,0.1986754966887417,40.0,45.266666666666666
50,0.21,90.0,200,83,68,31,0.45588235294117646,0.37349397590361444,0.4105960264900662,109.0,103.80645161290323
50,0.21,90.0,300,83,68,38,0.5588235294117647,0.4578313253012048,0.5033112582781457,129.5,133.8684210526316
50,0.21,100.0,100,83,68,15,0.22058823529411764,0.18072289156626506,0.1986754966887417,40.0,45.266666666666666
50,0.21,100.0,200,83,68,31,0.45588235294117646,0.37349397590361444,0.4105960264900662,109.0,103.80645161290323
50,0.21,100.0,300,83,68,38,0.5588235294117647,0.4578313253012048,0.5033112582781457,129.5,133.8684210526316
50,0.21,110.0,100,71,68,13,0.19117647058823528,0.18309859154929578,0.18705035971223022,40.0,45.30769230769231
50,0.21,110.0,200,71,68,26,0.38235294117647056,0.36619718309859156,0.37410071942446044,104.0,100.6923076923077
50,0.21,110.0,300,71,68,34,0.5,0.4788732394366197,0.48920863309352514,144.5,140.2058823529412
50,0.21,120.0,100,71,68,13,0.19117647058823528,0.18309859154929578,0.18705035971223022,40.0,45.30769230769231
50,0.21,120.0,200,71,68,26,0.38235294117647056,0.36619718309859156,0.37410071942446044,104.0,100.6923076923077
50,0.21,120.0,300,71,68,34,0.5,0.4788732394366197,0.48920863309352514,144.5,140.2058823529412
50,0.21,130.0,100,71,68,13,0.19117647058823528,0.18309859154929578,0.18705035971223022,40.0,45.30769230769231
50,0.21,130.0,200,71,68,26,0.38235294117647056,0.36619718309859156,0.37410071942446044,104.0,100.6923076923077
